1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000056e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.964999999999999192e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999964896014345017e-01,2.623729129796834297e-03,3.699057467022017149e-04,5.642188072682847826e-04
-2.623672391101583481e-03,9.999965463401297994e-01,-1.537888057977592187e-04,-9.997983767738000127e-02
-3.703079693431768566e-04,1.528177544428235596e-04,9.999999197593676392e-01,5.974431231512560281e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999859584304665594e-01,5.247496515956257684e-03,7.394066650367218333e-04,1.128837401050358444e-03
-5.247269561574938179e-03,9.999861853848478477e-01,-3.085475796161127543e-04,-9.996130079148413117e-02
-7.410155527672456378e-04,3.046633810367463651e-04,9.999996790380358824e-01,5.983860403732754740e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999684065612806094e-01,7.871283675876111774e-03,1.108500152128585013e-03,1.693851439062719465e-03
-7.870773030016955246e-03,9.999689172071397625e-01,-4.642752312879743371e-04,-9.994439035393787307e-02
-1.112120138897121531e-03,4.555358101357623703e-04,9.999992778377004843e-01,5.993287512696348074e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999438341175175271e-01,1.049507212681495723e-02,1.477183607972884678e-03,2.259256576236243035e-03
-1.049416431568460546e-02,9.999447419286477956e-01,-6.209706638211925532e-04,-9.992910736490960566e-02
-1.483619113561114762e-03,6.054339789493598913e-04,9.999987161611874065e-01,6.002712554453648597e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999122412722726283e-01,1.311884338602225218e-02,1.845454435453096386e-03,2.825048464746780265e-03
-1.311742493862509511e-02,9.999136597196698339e-01,-7.786327734062779534e-04,-9.991545281310343363e-02
-1.855509859809344143e-03,7.543568315500082935e-04,9.999979940124533728e-01,6.012135525069510766e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.998736282480957804e-01,1.574257897086856275e-02,2.213310040359373846e-03,3.391222754045793847e-03
-1.574053641980606780e-02,9.998756707991582893e-01,-9.372604494241791682e-04,-9.990342767575223493e-02
-2.227789757932173171e-03,9.023033188805956728e-04,9.999971113965855363e-01,6.021556420623398465e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.998279953169884049e-01,1.836626039897574711e-02,2.580747831406820982e-03,3.957775090890999770e-03
-1.836348028124575385e-02,9.998307754347184328e-01,-1.096852574454105535e-03,-9.989303291861081902e-02
-2.600456185478660764e-03,1.049272398761819103e-03,9.999960683198012568e-01,6.030975237209379447e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.997753428004024778e-01,2.098986918834717941e-02,2.947765220253750328e-03,4.524701119377031594e-03
-2.098623804614316302e-02,9.997789739426065081e-01,-1.257408024281399597e-03,-9.988426949594916837e-02
-2.973506517275040836e-03,1.195263035899526202e-03,9.999948647894481013e-01,6.040391970936165311e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.997156710692381987e-01,2.361338685749789917e-02,3.314359621519910853e-03,5.091996480966132048e-03
-2.360879123900821303e-02,9.997202666877279542e-01,-1.418925667905455903e-03,-9.987713835054555511e-02
-3.346938125443207294e-03,1.340274201892008125e-03,9.999935008140043990e-01,6.049806617927150354e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.996489805438411036e-01,2.623679492558483525e-02,3.680528452804702772e-03,5.659656814518847223e-03
-2.623112138579188415e-02,9.996546540836340755e-01,-1.581404367547687827e-03,-9.987164041368006007e-02
-3.720748379419231127e-03,1.484304875237243016e-03,9.999919764030781311e-01,6.059219174320422674e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.995752716939991789e-01,2.886007491253698640e-02,4.046269134705370030e-03,6.227677756324749396e-03
-2.885321001401637900e-02,9.995821365925198210e-01,-1.744842978659542649e-03,-9.986777660512793919e-02
-4.094934645971888554e-03,1.627354041340092934e-03,9.999902915674078185e-01,6.068629636268791927e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994945450389395303e-01,3.148320833918558104e-02,4.411579090835168922e-03,6.796054940133188470e-03
-3.147503865290521285e-02,9.995027147252198985e-01,-1.909240349930565409e-03,-9.986554783315322592e-02
-4.469494289221213022e-03,1.769420692519450920e-03,9.999884463188619677e-01,6.078037999939831515e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.994068011473248303e-01,3.410617672739426481e-02,4.776455747841514173e-03,7.364783997184030408e-03
-3.409658883351335962e-02,9.994163890412057771e-01,-2.074595323296506578e-03,-9.986495499450216695e-02
-4.844424670657055017e-03,1.910503828015338180e-03,9.999864406704389586e-01,6.087444261515889687e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.993120406372495435e-01,3.672896160018926381e-02,5.140896535424111131e-03,7.933860556238438166e-03
-3.671784208885729706e-02,9.993231601485815796e-01,-2.240906733947480457e-03,-9.986599897439704665e-02
-5.219723149157679161e-03,2.050602453995954439e-03,9.999842746362673784e-01,6.096848417194126180e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.992102641762347082e-01,3.935154448188955822e-02,5.504898886353062383e-03,8.503280243609677783e-03
-3.933877995404519434e-02,9.992230287040790859e-01,-2.408173410336173458e-03,-9.986868064652991428e-02
-5.595387081008366091e-03,2.189715583564680150e-03,9.999819482316051333e-01,6.106250463186528865e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.991014724812244951e-01,4.197390689823696924e-02,5.868460236486940963e-03,9.073038683193901041e-03
-4.195938396640686713e-02,9.991159954130546250e-01,-2.576394174186090544e-03,-9.987300087305639451e-02
-5.971413819920026907e-03,2.327842236767024928e-03,9.999794614728404474e-01,6.115650395719951504e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.989856663185798791e-01,4.459603037652639518e-02,6.231578024790871383e-03,9.643131496501009675e-03
-4.457963566562391650e-02,9.990020610294823022e-01,-2.745567840499864125e-03,-9.987896050458974773e-02
-6.347800717047856651e-03,2.464981440597535656e-03,9.999768143774905305e-01,6.125048211036137058e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.988628465040740867e-01,4.721789644573584632e-02,6.594249693354552536e-03,1.021355430268544758e-02
-4.719951659385974996e-02,9.988812263559502247e-01,-2.915693217567592865e-03,-9.988656038019463890e-02
-6.724545121009985194e-03,2.601132229006646035e-03,9.999740069642023554e-01,6.134443905391742113e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.987330139028867126e-01,4.983948663665663942e-02,6.956472687410291886e-03,1.078430271857712744e-02
-4.981900829588958163e-02,9.987534922436538398e-01,-3.086769106975242958e-03,-9.989580132738147544e-02
-7.101644377906161931e-03,2.736293642907484513e-03,9.999710392527523251e-01,6.143837475058363529e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.985961694295975022e-01,5.246078248202341171e-02,7.318244455350986742e-03,1.135537235871223079e-02
-5.243809231923044628e-02,9.986188595923904954e-01,-3.258794303613084947e-03,-9.990668416210032876e-02
-7.479095831336441368e-03,2.870464730182628425e-03,9.999679112640457168e-01,6.153228916322555087e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.984523140481798009e-01,5.508176551664428766e-02,7.679562448748111607e-03,1.192675883536417104e-02
-5.505675021427121341e-02,9.984773293505528891e-01,-3.431767595684186937e-03,-9.991920968873548026e-02
-7.856896822419901644e-03,3.003644545690813041e-03,9.999646230201171271e-01,6.162618225485885226e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.983014487719940044e-01,5.770241727753092770e-02,8.040424122369660420e-03,1.249845775857445079e-02
-5.767496353440252493e-02,9.983289025151224072e-01,-3.605687764712949429e-03,-9.993337870009955104e-02
-8.235044689813373481e-03,3.135832151273589431e-03,9.999611745441299160e-01,6.172005398864922610e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.981435746637800088e-01,6.032271930402859084e-02,8.400826934198085336e-03,1.307046473618361793e-02
