9.900969490325730593e-01,-6.710111489198711254e-02,-1.233104695337862294e-01,5.651109421632634078e-01
-6.022594648589785216e-02,-9.964593588082728548e-01,5.866499478636043319e-02,8.655226733312086640e-02
-1.268103579612810949e-01,-5.065754261369450479e-02,-9.906325991456538249e-01,5.101119488183953887e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.900962967162920680e-01,-6.709761698965532872e-02,-1.233176103522673484e-01,5.651091592395709462e-01
-6.022213113432856035e-02,-9.964596227579142207e-01,5.866442818945185461e-02,8.655190921053615427e-02
-1.268172628246006517e-01,-5.065698379754886294e-02,-9.906317438090761485e-01,5.101088616450606406e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.900979512051650833e-01,-6.710073274231048712e-02,-1.233026304860495581e-01,5.651097347088258616e-01
-6.022565443624033898e-02,-9.964592334676867225e-01,5.866742353910604779e-02,8.655074696996599426e-02
-1.268026717662558700e-01,-5.066051423382231245e-02,-9.906334310583829739e-01,5.101165443533338673e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.900978659137926741e-01,-6.710242763255991338e-02,-1.233023929969355587e-01,5.651098222828140338e-01
-6.022752037699996563e-02,-9.964591887343978716e-01,5.866626778672407588e-02,8.655011906473704386e-02
-1.268024514833672733e-01,-5.065914915000676449e-02,-9.906335290637025004e-01,5.101165514919444588e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.900965846596065933e-01,-6.711673889307701035e-02,-1.233048920592404313e-01,5.651107205844347892e-01
-6.024167440519884176e-02,-9.964582776873719405e-01,5.866720969310455086e-02,8.654753074301109461e-02
-1.268057321663354775e-01,-5.065811078865085221e-02,-9.906331622255963865e-01,5.101149704294746234e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.900971336205282025e-01,-6.710809053116328915e-02,-1.233051912194908228e-01,5.651104492627646581e-01
-6.023286422190105016e-02,-9.964587684852973526e-01,5.866791948237631837e-02,8.654932843990323366e-02
-1.268056310423161803e-01,-5.065991407440162408e-02,-9.906330829534891746e-01,5.101149779451429334e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.900971053799267896e-01,-6.710808152133818094e-02,-1.233054228848650541e-01,5.651102002659075252e-01
-6.023286506305525201e-02,-9.964587784762137801e-01,5.866774892551804982e-02,8.655098419978342339e-02
-1.268058511449126624e-01,-5.065972949214467974e-02,-9.906330642186323976e-01,5.101149632903586584e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.900974814757784737e-01,-6.710766342632484838e-02,-1.233026304860495581e-01,5.651097347088258616e-01
-6.023262964939901654e-02,-9.964588118636924507e-01,5.866742353910604779e-02,8.655074696996599426e-02
-1.268030263867488405e-01,-5.065962661387878735e-02,-9.906334310583829739e-01,5.101165443533338673e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.900965752807497910e-01,-6.711746892652736829e-02,-1.233045699973328857e-01,5.651108865371312628e-01
-6.024256231147701035e-02,-9.964582868398377258e-01,5.866614248749569410e-02,8.654637341401372197e-02
-1.268053835745089064e-01,-5.065696352044778139e-02,-9.906332655142415788e-01,5.101149880226204525e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.900963982731207924e-01,-6.711485476860862276e-02,-1.233074141971295112e-01,5.651108799347893674e-01
