1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.972517502651598864e-01,-4.711840149620411672e-02,-5.717344517796968395e-02,4.979118700000000342e-01
4.696478732519477478e-02,9.988884231413385217e-01,-4.028258396628342855e-03,5.053686099999999959e-01
5.729969759584267741e-02,1.332049043125912210e-03,9.983561340026773090e-01,1.029849930000000136e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
