-3.1415926536, 3.1415926536
-2.2400000000, 2.2400000000
-3.1415926536, 3.1415926536
-2.5700000000, 2.5700000000
-3.1415926536, 3.1415926536
-2.0900000000, 2.0900000000
-3.1415926536, 3.1415926536
